"subject"	"activity_label"
0.27760286	"WALKING_UPSTAIRS"
0.27760406	"SITTING"
0.27760421	"STANDING"
0.2776073	"STANDING"
0.27760762	"SITTING"
0.2776083	"STANDING"
0.27761078	"WALKING_DOWNSTAIRS"
0.27761252	"SITTING"
0.27761312	"STANDING"
0.27761613	"STANDING"
0.27761741	"LAYING"
0.27761816	"WALKING_UPSTAIRS"
0.27762025	"LAYING"
0.27762148	"STANDING"
0.27762417	"STANDING"
0.27762702	"STANDING"
0.27763013	"LAYING"
0.27763311	"WALKING_DOWNSTAIRS"
0.27763685	"STANDING"
0.27763741	"SITTING"
0.27764167	"STANDING"
0.27764222	"WALKING_UPSTAIRS"
0.27764316	"STANDING"
0.27764618	"STANDING"
0.27765025	"LAYING"
0.27765442	"SITTING"
0.2776553	"SITTING"
0.27766128	"SITTING"
0.27767429	"LAYING"
0.27767523	"SITTING"
0.27767569	"SITTING"
0.27767575	"STANDING"
0.277678	"LAYING"
0.2776793	"SITTING"
0.27768061	"LAYING"
0.27768107	"STANDING"
0.27768142	"STANDING"
0.27768305	"STANDING"
0.27768369	"SITTING"
0.27768661	"STANDING"
0.2776884	"SITTING"
0.27768895	"SITTING"
0.27769276	"SITTING"
0.27769703	"STANDING"
0.2777001	"LAYING"
0.27770711	"SITTING"
0.27770711	"WALKING"
0.27770925	"WALKING"
0.27771032	"LAYING"
0.27771033	"SITTING"
0.27771036	"SITTING"
0.27771076	"LAYING"
0.27771105	"LAYING"
0.27771111	"WALKING_UPSTAIRS"
0.27771196	"STANDING"
0.27771205	"STANDING"
0.27771536	"SITTING"
0.27771646	"STANDING"
0.27771762	"STANDING"
0.27771823	"SITTING"
0.27771845	"LAYING"
0.27772008	"SITTING"
0.27772158	"STANDING"
0.27772264	"SITTING"
0.27772382	"SITTING"
0.27772583	"STANDING"
0.27772636	"STANDING"
0.27772923	"STANDING"
0.27773106	"STANDING"
0.27773115	"SITTING"
0.27773204	"LAYING"
0.27773337	"SITTING"
0.2777346	"SITTING"
0.27773595	"SITTING"
0.27773628	"STANDING"
0.27773845	"LAYING"
0.2777386	"STANDING"
0.27774373	"SITTING"
0.27774687	"SITTING"
0.27774895	"LAYING"
0.27775354	"LAYING"
0.27775584	"SITTING"
0.27775683	"STANDING"
0.27775839	"WALKING"
0.27775886	"LAYING"
0.27776025	"LAYING"
0.27776035	"SITTING"
0.277761	"STANDING"
0.27776525	"STANDING"
0.27776575	"SITTING"
0.27776949	"WALKING"
0.27776965	"STANDING"
0.27777042	"LAYING"
0.27777046	"STANDING"
0.2777707	"SITTING"
0.27777234	"STANDING"
0.27777376	"SITTING"
0.27777839	"STANDING"
0.2777796	"SITTING"
0.27777996	"STANDING"
0.27778196	"SITTING"
0.27778224	"SITTING"
0.27778911	"SITTING"
0.27778962	"SITTING"
0.27779122	"STANDING"
0.2777969	"STANDING"
0.27779827	"STANDING"
0.27780382	"STANDING"
0.27780474	"STANDING"
0.27780483	"SITTING"
0.27780795	"STANDING"
0.27780865	"LAYING"
0.27781441	"WALKING_UPSTAIRS"
0.27781516	"STANDING"
0.27781526	"LAYING"
0.27781849	"SITTING"
0.27781889	"SITTING"
0.2778192	"LAYING"
0.27782292	"WALKING_UPSTAIRS"
0.27782874	"STANDING"
0.27783021	"LAYING"
0.27783083	"STANDING"
0.27783184	"LAYING"
0.27783561	"STANDING"
0.27783685	"LAYING"
0.27783733	"STANDING"
0.27783859	"STANDING"
0.27783963	"SITTING"
0.27784448	"STANDING"
0.27784582	"LAYING"
0.27784935	"SITTING"
0.27785117	"LAYING"
0.2778551	"STANDING"
0.27785668	"SITTING"
0.27785866	"LAYING"
0.27785894	"STANDING"
0.27786314	"STANDING"
0.27786818	"WALKING"
0.27786886	"SITTING"
0.27787396	"STANDING"
0.27787675	"LAYING"
0.2778773	"STANDING"
0.27787759	"SITTING"
0.2778795	"STANDING"
0.27788045	"SITTING"
0.27788523	"STANDING"
0.27788615	"STANDING"
0.27788663	"STANDING"
0.27788779	"SITTING"
0.27789082	"STANDING"
0.27789328	"LAYING"
0.27789387	"STANDING"
0.27789404	"SITTING"
0.27789645	"STANDING"
0.2778969	"LAYING"
0.27789697	"SITTING"
0.27789993	"SITTING"
0.27790054	"STANDING"
0.27790128	"STANDING"
0.27790186	"STANDING"
0.27790605	"WALKING_DOWNSTAIRS"
0.27790646	"SITTING"
0.27790904	"LAYING"
0.27790918	"STANDING"
0.27790937	"SITTING"
0.27791044	"SITTING"
0.27791364	"STANDING"
0.27791534	"SITTING"
0.27791609	"STANDING"
0.27792071	"SITTING"
0.27792121	"STANDING"
0.27792362	"LAYING"
0.27792363	"SITTING"
0.27792509	"SITTING"
0.27792867	"SITTING"
0.27792918	"STANDING"
0.27793646	"LAYING"
0.27793665	"LAYING"
0.27793725	"SITTING"
0.27794403	"SITTING"
0.27794718	"SITTING"
0.2779478	"STANDING"
0.27794935	"STANDING"
0.27795186	"SITTING"
0.27795294	"STANDING"
0.27795309	"SITTING"
0.27795464	"STANDING"
0.27795738	"SITTING"
0.27795913	"SITTING"
0.27796088	"SITTING"
0.27796276	"STANDING"
0.27796346	"STANDING"
0.27796537	"SITTING"
0.2779664	"SITTING"
0.27796689	"SITTING"
0.27797071	"STANDING"
0.27797192	"STANDING"
0.2779731	"STANDING"
0.27797458	"STANDING"
0.27797555	"STANDING"
0.27797808	"LAYING"
0.27797958	"SITTING"
0.27798022	"LAYING"
0.2779806	"LAYING"
0.27798303	"SITTING"
0.27798405	"SITTING"
0.27798524	"STANDING"
0.2779879	"SITTING"
0.2779903	"STANDING"
0.27799095	"STANDING"
0.27799105	"SITTING"
0.27799337	"SITTING"
0.27799381	"STANDING"
0.27799455	"LAYING"
0.27799466	"STANDING"
0.27799739	"SITTING"
0.27799745	"SITTING"
0.27799997	"LAYING"
0.27800654	"LAYING"
0.27800726	"STANDING"
0.27801052	"STANDING"
0.27801422	"STANDING"
0.27801747	"SITTING"
0.27801893	"LAYING"
0.27801964	"LAYING"
0.27802241	"SITTING"
0.27802325	"SITTING"
0.27802477	"LAYING"
0.27802502	"STANDING"
0.27802531	"SITTING"
0.27802603	"STANDING"
0.27802772	"SITTING"
0.27802878	"SITTING"
0.27802904	"STANDING"
0.27802932	"STANDING"
0.27803294	"LAYING"
0.27803348	"STANDING"
0.27803411	"STANDING"
0.27803438	"SITTING"
0.27803496	"STANDING"
0.27803836	"STANDING"
0.27803976	"STANDING"
0.27804002	"LAYING"
0.27804236	"SITTING"
0.27804255	"LAYING"
0.27804433	"STANDING"
0.27804531	"SITTING"
0.27804665	"SITTING"
0.27804871	"LAYING"
0.27805019	"SITTING"
0.27805426	"STANDING"
0.27805446	"SITTING"
0.27805474	"LAYING"
0.27805704	"STANDING"
0.27806256	"STANDING"
0.27806382	"LAYING"
0.27806557	"WALKING_UPSTAIRS"
0.27806573	"LAYING"
0.27806926	"LAYING"
0.27806998	"STANDING"
0.27807082	"LAYING"
0.27807387	"SITTING"
0.27807579	"STANDING"
0.27808109	"LAYING"
0.27808522	"LAYING"
0.27808571	"SITTING"
0.27808801	"SITTING"
0.27808866	"SITTING"
0.27809365	"LAYING"
0.27809743	"SITTING"
0.2780988	"LAYING"
0.27810087	"SITTING"
0.27810979	"LAYING"
0.27811055	"STANDING"
0.27811096	"SITTING"
0.27811098	"STANDING"
0.27811117	"LAYING"
0.27811232	"SITTING"
0.27811293	"STANDING"
0.27811313	"STANDING"
0.27811558	"STANDING"
0.27811857	"SITTING"
0.27812334	"LAYING"
0.27812448	"WALKING_UPSTAIRS"
0.27812467	"WALKING"
0.2781328	"SITTING"
0.27813481	"SITTING"
0.2781359	"SITTING"
0.27813617	"STANDING"
0.27813823	"LAYING"
0.27813935	"WALKING_DOWNSTAIRS"
0.27814006	"STANDING"
0.27814281	"SITTING"
0.27814462	"STANDING"
0.27814928	"LAYING"
0.27815058	"SITTING"
0.27815467	"STANDING"
0.27815559	"SITTING"
0.27815957	"STANDING"
0.27815992	"SITTING"
0.27816041	"SITTING"
0.27816319	"SITTING"
0.27816503	"WALKING_UPSTAIRS"
0.27816633	"STANDING"
0.27817115	"SITTING"
0.2781722	"LAYING"
0.27817458	"WALKING_DOWNSTAIRS"
0.27817613	"SITTING"
0.27817755	"STANDING"
0.27817903	"SITTING"
0.27819517	"LAYING"
0.2781971	"SITTING"
0.27819956	"SITTING"
0.2781996	"SITTING"
0.27820305	"SITTING"
0.27820364	"SITTING"
0.27820536	"LAYING"
0.27820615	"STANDING"
0.27820869	"LAYING"
0.27821041	"STANDING"
0.27821092	"STANDING"
0.27821235	"STANDING"
0.27821321	"SITTING"
0.27821668	"STANDING"
0.27821857	"STANDING"
0.27821911	"WALKING"
0.27822205	"WALKING"
0.27822259	"STANDING"
0.27822455	"SITTING"
0.27823147	"STANDING"
0.27823468	"STANDING"
0.278236	"LAYING"
0.27823674	"STANDING"
0.27823753	"SITTING"
0.27823854	"STANDING"
0.27824041	"STANDING"
0.27824475	"LAYING"
0.27824874	"SITTING"
0.27824937	"STANDING"
0.27825064	"LAYING"
0.27825154	"STANDING"
0.27825319	"STANDING"
0.27825441	"STANDING"
0.27825509	"LAYING"
0.27825611	"STANDING"
0.27825623	"SITTING"
0.27825684	"SITTING"
0.27825744	"LAYING"
0.27825882	"STANDING"
0.27825931	"SITTING"
0.2782633	"STANDING"
0.27826465	"STANDING"
0.27826652	"SITTING"
0.27826892	"WALKING"
0.27827344	"SITTING"
0.27827448	"STANDING"
0.27827917	"STANDING"
0.27828022	"SITTING"
0.27828144	"STANDING"
0.2782825	"STANDING"
0.27828644	"SITTING"
0.27828741	"STANDING"
0.27828746	"WALKING"
0.27828883	"SITTING"
0.2782907	"SITTING"
0.27829309	"STANDING"
0.27829459	"LAYING"
0.27829493	"SITTING"
0.27829707	"LAYING"
0.27829783	"STANDING"
0.27829848	"SITTING"
0.27829968	"STANDING"
0.27829992	"LAYING"
0.27830106	"STANDING"
0.27830269	"STANDING"
0.27830391	"SITTING"
0.27830634	"SITTING"
0.27830713	"SITTING"
0.27830913	"LAYING"
0.27830932	"LAYING"
0.27830975	"LAYING"
0.27830997	"LAYING"
0.2783136	"SITTING"
0.27831632	"LAYING"
0.27831766	"LAYING"
0.27831789	"LAYING"
0.27831789	"SITTING"
0.27832059	"SITTING"
0.27832066	"LAYING"
0.27832432	"STANDING"
0.27832449	"WALKING"
0.2783249	"LAYING"
0.27832678	"SITTING"
0.27832688	"SITTING"
0.2783294	"STANDING"
0.27832977	"LAYING"
0.2783322	"SITTING"
0.27833499	"SITTING"
0.27833625	"SITTING"
0.27833697	"SITTING"
0.27833845	"LAYING"
0.2783386	"STANDING"
0.27834237	"STANDING"
0.27835012	"STANDING"
0.27835122	"STANDING"
0.27835234	"SITTING"
0.27835424	"LAYING"
0.27835449	"STANDING"
0.27836107	"STANDING"
0.2783618	"STANDING"
0.27836431	"LAYING"
0.27837225	"STANDING"
0.27837321	"LAYING"
0.27837464	"SITTING"
0.27837541	"LAYING"
0.27837838	"LAYING"
0.27838495	"SITTING"
0.2783868	"STANDING"
0.27838905	"LAYING"
0.27839248	"WALKING"
0.27839415	"SITTING"
0.27839752	"SITTING"
0.27839931	"STANDING"
0.27840321	"SITTING"
0.2784055	"WALKING"
0.27840652	"STANDING"
0.27840685	"LAYING"
0.27840853	"STANDING"
0.27841115	"SITTING"
0.27841183	"LAYING"
0.27841389	"LAYING"
0.27841439	"WALKING_UPSTAIRS"
0.27841812	"STANDING"
0.27841883	"STANDING"
0.27841979	"SITTING"
0.27842291	"STANDING"
0.278426	"STANDING"
0.27842727	"SITTING"
0.27843225	"SITTING"
0.27843243	"STANDING"
0.27843273	"SITTING"
0.27843708	"STANDING"
0.27844563	"LAYING"
0.27844805	"STANDING"
0.2784505	"SITTING"
0.27845115	"SITTING"
0.278457	"STANDING"
0.27845826	"WALKING_UPSTAIRS"
0.2784596	"WALKING"
0.27846434	"SITTING"
0.27846486	"STANDING"
0.27846527	"STANDING"
0.27846685	"LAYING"
0.2784703	"STANDING"
0.2784715	"SITTING"
0.27847171	"SITTING"
0.27847388	"SITTING"
0.27847526	"STANDING"
0.27847648	"STANDING"
0.27847815	"SITTING"
0.27848293	"STANDING"
0.27848423	"STANDING"
0.27848792	"STANDING"
0.27848881	"SITTING"
0.2784893	"STANDING"
0.27849184	"SITTING"
0.27849569	"SITTING"
0.27849608	"SITTING"
0.27849819	"STANDING"
0.27850294	"STANDING"
0.27850344	"SITTING"
0.27850625	"LAYING"
0.27851437	"SITTING"
0.27851535	"STANDING"
0.27851558	"STANDING"
0.27851605	"SITTING"
0.27851646	"SITTING"
0.27851809	"STANDING"
0.27851827	"WALKING"
0.27851973	"SITTING"
0.27852188	"SITTING"
0.27852462	"LAYING"
0.27852488	"STANDING"
0.27852595	"STANDING"
0.27852672	"SITTING"
0.27852851	"STANDING"
0.27853082	"STANDING"
0.278532	"STANDING"
0.27853273	"SITTING"
0.27853306	"LAYING"
0.27853446	"WALKING_DOWNSTAIRS"
0.27853812	"SITTING"
0.27853922	"SITTING"
0.27853931	"STANDING"
0.27854411	"STANDING"
0.27854618	"WALKING_DOWNSTAIRS"
0.27855203	"SITTING"
0.27855783	"SITTING"
0.27855861	"SITTING"
0.27855954	"LAYING"
0.2785596	"STANDING"
0.27856116	"STANDING"
0.2785622	"STANDING"
0.27856251	"SITTING"
0.27856304	"STANDING"
0.27856499	"SITTING"
0.27856919	"STANDING"
0.27857015	"LAYING"
0.27857081	"LAYING"
0.27857377	"WALKING"
0.27857421	"SITTING"
0.27857563	"LAYING"
0.27857697	"WALKING_DOWNSTAIRS"
0.27857883	"LAYING"
0.27858334	"SITTING"
0.27858558	"LAYING"
0.27858677	"LAYING"
0.27858727	"STANDING"
0.27858771	"LAYING"
0.27858922	"SITTING"
0.27859135	"SITTING"
0.27859164	"SITTING"
0.27859589	"STANDING"
0.27859683	"SITTING"
0.2785969	"SITTING"
0.27859895	"WALKING"
0.2785991	"SITTING"
0.2786005	"SITTING"
0.27860368	"STANDING"
0.27860449	"SITTING"
0.27860714	"STANDING"
0.27860862	"SITTING"
0.27861114	"LAYING"
0.27861241	"LAYING"
0.27861446	"STANDING"
0.27861694	"LAYING"
0.27861767	"SITTING"
0.27861789	"LAYING"
0.2786206	"SITTING"
0.27862115	"SITTING"
0.27862149	"SITTING"
0.27862796	"STANDING"
0.27863044	"STANDING"
0.27863245	"STANDING"
0.27863912	"STANDING"
0.27864298	"STANDING"
0.27864378	"STANDING"
0.27864546	"WALKING_DOWNSTAIRS"
0.27864645	"SITTING"
0.27864784	"STANDING"
0.27864816	"STANDING"
0.27865057	"LAYING"
0.27865679	"STANDING"
0.27865797	"STANDING"
0.27865799	"SITTING"
0.27866474	"STANDING"
0.27866589	"STANDING"
0.27866687	"SITTING"
0.27866697	"SITTING"
0.27866843	"SITTING"
0.27866895	"SITTING"
0.27867136	"LAYING"
0.27867168	"STANDING"
0.27867619	"SITTING"
0.27867844	"LAYING"
0.27867881	"LAYING"
0.27867898	"STANDING"
0.27868574	"STANDING"
0.27868677	"WALKING"
0.2786911	"SITTING"
0.27869543	"LAYING"
0.27869596	"STANDING"
0.27869615	"STANDING"
0.27869661	"LAYING"
0.27869959	"SITTING"
0.27870455	"LAYING"
0.2787075	"SITTING"
0.27870931	"STANDING"
0.27871074	"SITTING"
0.27871331	"SITTING"
0.27871425	"STANDING"
0.27871629	"WALKING"
0.27871775	"SITTING"
0.27871823	"SITTING"
0.2787184	"STANDING"
0.27871881	"SITTING"
0.27872042	"STANDING"
0.27872068	"STANDING"
0.27872521	"SITTING"
0.27872577	"SITTING"
0.27872963	"STANDING"
0.27872966	"SITTING"
0.27873079	"SITTING"
0.27873199	"SITTING"
0.27873496	"SITTING"
0.27873646	"LAYING"
0.27873663	"WALKING_DOWNSTAIRS"
0.27874304	"LAYING"
0.27874444	"STANDING"
0.278746	"SITTING"
0.27874754	"SITTING"
0.27874928	"LAYING"
0.27874948	"SITTING"
0.27874975	"STANDING"
0.27875071	"STANDING"
0.27875098	"STANDING"
0.27875389	"WALKING_UPSTAIRS"
0.27875528	"SITTING"
0.27876023	"WALKING_UPSTAIRS"
0.27877798	"LAYING"
0.2787798	"SITTING"
0.27877993	"SITTING"
0.27878243	"STANDING"
0.27878256	"STANDING"
0.2787874	"STANDING"
0.27879028	"STANDING"
0.27879069	"STANDING"
0.27879214	"STANDING"
0.2787927	"SITTING"
0.27879311	"SITTING"
0.27879472	"SITTING"
0.27879515	"STANDING"
0.27879522	"STANDING"
0.27879965	"SITTING"
0.27879967	"SITTING"
0.27880072	"WALKING_UPSTAIRS"
0.27880166	"SITTING"
0.27880376	"SITTING"
0.27880448	"STANDING"
0.27880935	"SITTING"
0.27881018	"LAYING"
0.27881268	"STANDING"
0.27881482	"STANDING"
0.27881826	"SITTING"
0.2788201	"SITTING"
0.27882271	"SITTING"
0.27882341	"STANDING"
0.27882424	"LAYING"
0.27882487	"LAYING"
0.27882544	"SITTING"
0.27882795	"STANDING"
0.27882845	"SITTING"
0.27884544	"STANDING"
0.27884582	"STANDING"
0.27884641	"SITTING"
0.27884778	"SITTING"
0.27884783	"STANDING"
0.27884983	"SITTING"
0.27885089	"LAYING"
0.27885111	"STANDING"
0.27885311	"LAYING"
0.27885312	"STANDING"
0.27885368	"STANDING"
0.27885416	"WALKING_UPSTAIRS"
0.27885819	"STANDING"
0.27885965	"LAYING"
0.2788613	"SITTING"
0.27887219	"WALKING"
0.2788724	"STANDING"
0.27887259	"LAYING"
0.27887372	"SITTING"
0.27887714	"SITTING"
0.2788784	"SITTING"
0.27888596	"SITTING"
0.27888651	"SITTING"
0.27889056	"SITTING"
0.27889154	"STANDING"
0.27889218	"STANDING"
0.27889268	"LAYING"
0.27889394	"STANDING"
0.27889486	"SITTING"
0.27889634	"SITTING"
0.27889651	"SITTING"
0.27889654	"WALKING"
0.27890107	"STANDING"
0.27890115	"LAYING"
0.27890216	"LAYING"
0.27890252	"STANDING"
0.2789072	"SITTING"
0.27890845	"SITTING"
0.27890851	"SITTING"
0.27891001	"LAYING"
0.27891706	"LAYING"
0.27891846	"SITTING"
0.27891961	"SITTING"
0.2789204	"LAYING"
0.2789204	"SITTING"
0.27892199	"STANDING"
0.27892391	"STANDING"
0.27892952	"STANDING"
0.27893018	"WALKING"
0.27893183	"STANDING"
0.2789334	"SITTING"
0.27893483	"LAYING"
0.27894142	"STANDING"
0.27894599	"SITTING"
0.2789493	"SITTING"
0.27895577	"STANDING"
0.27895957	"SITTING"
0.27896413	"SITTING"
0.27896431	"SITTING"
0.27896444	"LAYING"
0.27896492	"LAYING"
0.27896786	"LAYING"
0.2789698	"LAYING"
0.27897271	"STANDING"
0.27897305	"STANDING"
0.27897343	"STANDING"
0.27897416	"STANDING"
0.27898089	"STANDING"
0.27898386	"SITTING"
0.27898715	"SITTING"
0.27898813	"STANDING"
0.27899267	"STANDING"
0.27899819	"SITTING"
0.27900099	"LAYING"
0.27900267	"SITTING"
0.27900791	"STANDING"
0.27901117	"STANDING"
0.27901649	"SITTING"
0.27901776	"STANDING"
0.27901789	"WALKING_UPSTAIRS"
0.27901845	"LAYING"
0.27902435	"STANDING"
0.27902457	"STANDING"
0.27902986	"STANDING"
0.27903118	"STANDING"
0.27903149	"STANDING"
0.27903686	"LAYING"
0.27903836	"STANDING"
0.27904064	"STANDING"
0.27904261	"WALKING"
0.27905615	"SITTING"
0.27905769	"LAYING"
0.27906023	"SITTING"
0.27906071	"LAYING"
0.27906992	"LAYING"
0.27907113	"LAYING"
0.2790715	"STANDING"
0.27907242	"STANDING"
0.27907616	"SITTING"
0.27907627	"LAYING"
0.27908529	"STANDING"
0.27908612	"STANDING"
0.2790872	"SITTING"
0.27908797	"LAYING"
0.27909292	"WALKING"
0.27909705	"SITTING"
0.2791029	"LAYING"
0.27910501	"SITTING"
0.27910603	"STANDING"
0.27910777	"LAYING"
0.2791094	"STANDING"
0.27911021	"LAYING"
0.27911103	"WALKING"
0.27911116	"STANDING"
0.27911274	"LAYING"
0.27911531	"STANDING"
0.27911893	"SITTING"
0.27912679	"STANDING"
0.27912738	"LAYING"
0.27913289	"LAYING"
0.27914255	"WALKING_UPSTAIRS"
0.27914359	"SITTING"
0.2791469	"STANDING"
0.27915	"SITTING"
0.27915071	"SITTING"
0.27915178	"STANDING"
0.279153	"SITTING"
0.27915454	"STANDING"
0.27915504	"SITTING"
0.27915732	"LAYING"
0.27915926	"STANDING"
0.2791638	"SITTING"
0.27916441	"STANDING"
0.27916702	"SITTING"
0.27917307	"SITTING"
0.27917394	"STANDING"
0.27917441	"LAYING"
0.27917735	"SITTING"
0.27918066	"WALKING"
0.27918238	"STANDING"
0.27918273	"WALKING_UPSTAIRS"
0.2791863	"SITTING"
0.27919025	"SITTING"
0.27919461	"SITTING"
0.27919596	"SITTING"
0.27919755	"SITTING"
0.27919834	"SITTING"
0.27919971	"LAYING"
0.2792002	"STANDING"
0.27920345	"STANDING"
0.27920685	"SITTING"
0.27921058	"WALKING"
0.27921137	"SITTING"
0.27921296	"SITTING"
0.27921332	"STANDING"
0.2792147	"SITTING"
0.27921499	"STANDING"
0.27921587	"STANDING"
0.27921995	"STANDING"
0.27922138	"STANDING"
0.27922246	"STANDING"
0.27922531	"STANDING"
0.27922671	"LAYING"
0.27922977	"SITTING"
0.27923251	"WALKING"
0.27923502	"STANDING"
0.27923687	"SITTING"
0.2792417	"STANDING"
0.27924355	"SITTING"
0.27924464	"STANDING"
0.27924636	"LAYING"
0.27925289	"SITTING"
0.27925474	"SITTING"
0.27925576	"SITTING"
0.27925753	"LAYING"
0.27925948	"STANDING"
0.27926001	"LAYING"
0.27926026	"STANDING"
0.27926115	"SITTING"
0.27926262	"STANDING"
0.27926747	"SITTING"
0.27926897	"LAYING"
0.2792704	"LAYING"
0.27927099	"SITTING"
0.2792724	"SITTING"
0.27927691	"SITTING"
0.27928346	"LAYING"
0.27928444	"STANDING"
0.27929197	"STANDING"
0.2792925	"SITTING"
0.27929258	"STANDING"
0.27929471	"LAYING"
0.27929513	"STANDING"
0.27929709	"LAYING"
0.27930326	"SITTING"
0.27930372	"SITTING"
0.27930705	"LAYING"
0.2793114	"STANDING"
0.27931196	"LAYING"
0.27931286	"LAYING"
0.27931694	"SITTING"
0.27931922	"STANDING"
0.27932059	"LAYING"
0.27932242	"SITTING"
0.2793266	"STANDING"
0.2793297	"STANDING"
0.27932983	"SITTING"
0.27933192	"SITTING"
0.27933263	"SITTING"
0.27933401	"SITTING"
0.27933456	"STANDING"
0.27933494	"SITTING"
0.27933576	"STANDING"
0.27933779	"STANDING"
0.27933873	"SITTING"
0.27934767	"WALKING"
0.27935397	"SITTING"
0.2793566	"LAYING"
0.2793602	"LAYING"
0.27936049	"STANDING"
0.27936261	"SITTING"
0.27937115	"LAYING"
0.27937872	"LAYING"
0.27937936	"LAYING"
0.27937969	"WALKING_UPSTAIRS"
0.27937984	"STANDING"
0.27938002	"STANDING"
0.2793801	"SITTING"
0.27938102	"STANDING"
0.27938938	"STANDING"
0.27939111	"SITTING"
0.27939325	"WALKING_DOWNSTAIRS"
0.27939393	"STANDING"
0.27939654	"LAYING"
0.27939952	"STANDING"
0.2794038	"SITTING"
0.27940635	"LAYING"
0.27940704	"LAYING"
0.27940776	"SITTING"
0.2794083	"LAYING"
0.27940903	"WALKING"
0.27940989	"SITTING"
0.27941259	"STANDING"
0.27941555	"SITTING"
0.27942044	"LAYING"
0.27942081	"STANDING"
0.27942505	"STANDING"
0.27942699	"SITTING"
0.27942899	"LAYING"
0.27943943	"SITTING"
0.27943964	"SITTING"
0.27944197	"STANDING"
0.27944384	"SITTING"
0.27944885	"STANDING"
0.27944941	"STANDING"
0.27944946	"STANDING"
0.27945114	"LAYING"
0.27945229	"STANDING"
0.27945388	"STANDING"
0.27945458	"STANDING"
0.27945888	"SITTING"
0.27945901	"SITTING"
0.27946057	"STANDING"
0.2794617	"LAYING"
0.27946201	"STANDING"
0.27946244	"STANDING"
0.27946531	"LAYING"
0.27946711	"SITTING"
0.27947353	"SITTING"
0.27947615	"SITTING"
0.27947936	"STANDING"
0.27948051	"LAYING"
0.27948097	"SITTING"
0.27948497	"SITTING"
0.27949226	"LAYING"
0.27949435	"SITTING"
0.27949694	"LAYING"
0.27949731	"LAYING"
0.27949893	"STANDING"
0.2795014	"STANDING"
0.27950407	"SITTING"
0.27950451	"SITTING"
0.27950644	"LAYING"
0.27950737	"STANDING"
0.27950755	"SITTING"
0.27952681	"STANDING"
0.27952882	"STANDING"
0.27952931	"STANDING"
0.279534	"LAYING"
0.27953467	"SITTING"
0.2795357	"WALKING_DOWNSTAIRS"
0.27953649	"STANDING"
0.27954073	"SITTING"
0.27954196	"LAYING"
0.27954799	"STANDING"
0.27955034	"SITTING"
0.27955217	"SITTING"
0.2795534	"SITTING"
0.27955457	"STANDING"
0.27955543	"LAYING"
0.27956222	"LAYING"
0.2795653	"WALKING_DOWNSTAIRS"
0.27956997	"LAYING"
0.27957293	"WALKING_DOWNSTAIRS"
0.27957476	"LAYING"
0.27957793	"WALKING_UPSTAIRS"
0.2795809	"WALKING_UPSTAIRS"
0.2795815	"SITTING"
0.27958313	"LAYING"
0.27958343	"STANDING"
0.27958705	"LAYING"
0.2795951	"LAYING"
0.27959526	"STANDING"
0.27959801	"LAYING"
0.27959853	"LAYING"
0.27959996	"SITTING"
0.27960097	"STANDING"
0.27960559	"SITTING"
0.27960576	"SITTING"
0.27960747	"WALKING"
0.2796143	"STANDING"
0.27961678	"STANDING"
0.27961728	"SITTING"
0.27961772	"LAYING"
0.27962567	"STANDING"
0.2796262	"SITTING"
0.27962805	"STANDING"
0.27962823	"SITTING"
0.27963328	"STANDING"
0.27963345	"STANDING"
0.27963427	"SITTING"
0.27963844	"SITTING"
0.27963932	"SITTING"
0.27964128	"LAYING"
0.27964255	"STANDING"
0.27964929	"SITTING"
0.27965294	"STANDING"
0.27965306	"STANDING"
0.27965853	"STANDING"
0.27965877	"LAYING"
0.27966479	"STANDING"
0.27966544	"STANDING"
0.27966619	"LAYING"
0.27966961	"STANDING"
0.279677	"STANDING"
0.27968086	"LAYING"
0.27968243	"STANDING"
0.27968394	"SITTING"
0.27968957	"STANDING"
0.27968988	"STANDING"
0.27969286	"LAYING"
0.2796929	"SITTING"
0.27969354	"STANDING"
0.27969369	"SITTING"
0.27969742	"LAYING"
0.27969764	"LAYING"
0.27970006	"WALKING_DOWNSTAIRS"
0.27970111	"STANDING"
0.27970158	"LAYING"
0.27970801	"STANDING"
0.27971598	"SITTING"
0.27971673	"STANDING"
0.27971707	"SITTING"
0.27972481	"STANDING"
0.27972554	"STANDING"
0.27972586	"SITTING"
0.2797267	"SITTING"
0.27972834	"LAYING"
0.27972842	"SITTING"
0.27972876	"STANDING"
0.27973679	"WALKING"
0.279739	"SITTING"
0.27973943	"STANDING"
0.27974046	"SITTING"
0.27974204	"SITTING"
0.27974586	"STANDING"
0.2797481	"SITTING"
0.27974811	"SITTING"
0.27975207	"SITTING"
0.27976041	"SITTING"
0.27976142	"LAYING"
0.27976582	"STANDING"
0.27978707	"STANDING"
0.27979295	"WALKING_UPSTAIRS"
0.27979436	"SITTING"
0.27979561	"STANDING"
0.27980051	"STANDING"
0.27980363	"SITTING"
0.27980721	"STANDING"
0.27980996	"SITTING"
0.27981043	"STANDING"
0.27981178	"STANDING"
0.27981554	"SITTING"
0.27981772	"SITTING"
0.27981969	"SITTING"
0.27982103	"WALKING_UPSTAIRS"
0.27982712	"STANDING"
0.27982846	"STANDING"
0.27983265	"LAYING"
0.27983718	"STANDING"
0.27984652	"SITTING"
0.27984668	"STANDING"
0.27984725	"SITTING"
0.27985506	"LAYING"
0.27986105	"STANDING"
0.27986705	"LAYING"
